1       5.2263  0.10904436
2       6.154   0.19583198
3       4.9332  0.27441827
4       7.2002  0.26713894
5       7.9433  0.27779496
6       9.9281  0.26374075
7       11.5069 0.26157936
8       12.0564 0.2767488

