1       3.4707  0.32013648
2       2.4578  0.65933363
3       3.8463  0.61770975
4       4.8007  0.62523896
5       6.2386  0.59927778
6       7.0179  0.60302819
7       8.3838  0.58931472
8       10.5418 0.55266585

